customer_id,plan,monthly_fee,total_amount,trans_count,recency_days,recency_days_tx,logins_7d,logins_30d,logins_90d,tickets,avg_resolution,tenure_days,churn
2337,premium,40.0,520.0,13,176,49,0,1,4,0,0.0,410,0
2338,standard,20.0,560.0,28,198,73,0,1,2,0,0.0,890,1
2339,standard,20.0,280.0,14,45,30,0,3,10,0,0.0,423,1
2340,basic,10.0,200.0,20,113,29,0,2,6,0,0.0,606,1
2341,standard,20.0,40.0,2,37,87,0,3,9,0,0.0,125,1
2342,standard,20.0,40.0,2,77,32,0,0,3,2,3.5,66,0
2343,standard,20.0,20.0,1,133,50,0,0,2,0,0.0,50,0
2344,premium,40.0,1240.0,31,39,44,0,1,5,1,8.0,951,0
2345,basic,10.0,250.0,25,13,52,0,0,2,0,0.0,779,0
2346,basic,10.0,70.0,7,49,35,0,4,6,0,0.0,219,0
2347,basic,10.0,320.0,32,100,72,0,1,5,0,0.0,1005,0
2348,basic,10.0,250.0,25,161,104,0,0,6,1,5.0,829,0
2349,standard,20.0,420.0,21,172,103,0,1,6,0,0.0,709,0
2350,basic,10.0,240.0,24,113,43,0,1,7,0,0.0,735,1
2351,standard,20.0,600.0,30,116,22,0,0,5,0,0.0,900,0
2352,basic,10.0,40.0,4,113,26,1,2,6,0,0.0,121,0
2353,premium,40.0,720.0,18,57,105,0,1,9,1,9.0,616,0
2354,standard,20.0,340.0,17,32,103,0,0,5,0,0.0,590,0
2355,premium,40.0,680.0,17,55,65,0,0,7,0,0.0,552,0
2356,basic,10.0,20.0,2,173,48,0,1,3,0,0.0,80,0
2357,standard,20.0,20.0,1,69,0,2,2,2,0,0.0,6,0
2358,standard,20.0,680.0,34,69,82,1,1,1,0,0.0,1080,0
2359,basic,10.0,70.0,7,176,84,0,1,6,0,0.0,266,0
2360,standard,20.0,320.0,16,77,31,0,4,7,0,0.0,490,0
2361,basic,10.0,110.0,11,84,65,0,1,4,1,6.0,371,0
2362,premium,40.0,1240.0,31,124,108,0,1,2,0,0.0,1014,0
2363,basic,10.0,160.0,16,108,95,0,1,3,0,0.0,545,1
2364,basic,10.0,180.0,18,47,32,0,1,4,0,0.0,542,0
2365,basic,10.0,10.0,1,58,48,0,0,2,0,0.0,51,0
2366,standard,20.0,140.0,7,54,78,0,1,4,0,0.0,267,1
2367,basic,10.0,110.0,11,155,97,0,0,4,0,0.0,403,0
2368,premium,40.0,1240.0,31,69,31,0,1,5,0,0.0,939,1
2369,standard,20.0,420.0,21,189,108,0,0,6,1,5.0,711,0
2370,standard,20.0,540.0,27,3,69,0,2,3,0,0.0,854,0
2371,standard,20.0,560.0,28,138,31,0,3,5,0,0.0,841,0
2372,standard,20.0,100.0,5,89,55,0,0,6,0,0.0,175,0
2373,basic,10.0,160.0,16,42,37,0,1,4,0,0.0,494,0
2374,standard,20.0,160.0,8,95,55,0,0,8,1,2.0,273,0
2375,standard,20.0,280.0,14,192,101,0,0,2,0,0.0,498,0
2376,basic,10.0,130.0,13,171,101,0,1,8,0,0.0,470,0
2377,standard,20.0,660.0,33,155,83,0,0,3,0,0.0,1043,1
2378,basic,10.0,140.0,14,40,58,0,1,2,0,0.0,451,0
2379,premium,40.0,800.0,20,60,29,0,2,10,0,0.0,608,0
2380,basic,10.0,290.0,29,168,40,0,0,6,0,0.0,881,1
2381,basic,10.0,130.0,13,66,102,0,1,8,0,0.0,469,0
2382,basic,10.0,150.0,15,139,101,0,0,1,0,0.0,530,1
2383,standard,20.0,540.0,27,60,34,0,1,8,0,0.0,820,1
2384,basic,10.0,10.0,1,50,112,0,1,8,0,0.0,112,0
2385,basic,10.0,10.0,1,61,62,0,2,3,0,0.0,62,0
2386,basic,10.0,180.0,18,137,108,0,0,3,1,1.0,622,1
2387,standard,20.0,600.0,30,141,80,0,0,4,0,0.0,957,1
2388,standard,20.0,640.0,32,151,82,0,0,4,1,2.0,1018,0
2389,premium,40.0,120.0,3,112,67,0,1,2,1,3.0,131,0
2390,standard,20.0,20.0,1,15,57,0,1,1,0,0.0,65,1
2391,standard,20.0,260.0,13,113,77,0,0,4,0,0.0,440,0
2392,basic,10.0,80.0,8,67,26,0,1,5,1,5.0,240,1
2393,basic,10.0,300.0,30,150,109,0,1,3,1,2.0,983,0
2394,basic,10.0,330.0,33,25,49,0,0,5,1,7.0,1014,0
2395,standard,20.0,460.0,23,177,79,0,0,4,0,0.0,741,1
2396,basic,10.0,190.0,19,104,91,0,4,8,0,0.0,637,0
2397,standard,20.0,420.0,21,33,68,0,1,5,0,0.0,676,0
2398,basic,10.0,280.0,28,0,119,0,0,4,0,0.0,929,0
2399,standard,20.0,660.0,33,78,67,0,0,2,1,5.0,1031,0
2400,basic,10.0,30.0,3,62,64,0,2,4,0,0.0,128,0
2401,premium,40.0,640.0,16,75,37,0,1,4,0,0.0,491,0
2402,standard,20.0,240.0,12,145,47,0,2,7,0,0.0,379,1
2403,standard,20.0,300.0,15,173,57,0,1,8,0,0.0,486,1
2404,standard,20.0,40.0,2,156,39,0,0,1,0,0.0,77,1
2405,basic,10.0,280.0,28,125,78,0,0,4,0,0.0,890,0
2406,basic,10.0,170.0,17,160,98,0,1,3,0,0.0,581,1
2407,basic,10.0,260.0,26,181,31,0,1,3,0,0.0,789,1
2408,basic,10.0,10.0,1,7,6,2,2,2,0,0.0,11,0
2409,premium,40.0,400.0,10,3,44,0,0,1,0,0.0,319,0
2410,basic,10.0,310.0,31,96,108,0,0,0,1,3.0,1012,1
2411,basic,10.0,320.0,32,159,101,0,3,6,0,0.0,1036,0
2412,basic,10.0,260.0,26,182,84,0,1,3,0,0.0,841,0
2413,premium,40.0,1040.0,26,184,53,0,0,8,0,0.0,807,0
2414,basic,10.0,70.0,7,72,28,0,1,5,0,0.0,211,0
2415,standard,20.0,20.0,1,55,20,0,1,1,0,0.0,29,1
2416,basic,10.0,140.0,14,107,55,0,0,3,1,0.0,449,1
2417,basic,10.0,30.0,3,20,104,0,0,3,0,0.0,166,0
2418,standard,20.0,40.0,2,16,53,0,1,7,0,0.0,87,0
2419,basic,10.0,290.0,29,152,48,0,1,5,0,0.0,890,0
2420,standard,20.0,420.0,21,24,82,0,1,5,0,0.0,687,0
2421,premium,40.0,1120.0,28,33,50,0,0,5,0,0.0,865,0
2422,standard,20.0,720.0,36,126,39,0,1,4,0,0.0,1093,0
2423,basic,10.0,310.0,31,135,77,0,0,3,0,0.0,986,0
2424,standard,20.0,360.0,18,161,67,0,2,8,1,6.0,583,0
2425,basic,10.0,260.0,26,45,52,0,1,5,0,0.0,802,0
2426,basic,10.0,310.0,31,114,41,0,0,3,0,0.0,944,0
2427,standard,20.0,260.0,13,170,75,0,2,5,0,0.0,441,0
2428,basic,10.0,290.0,29,15,80,0,0,4,0,0.0,923,0
2429,standard,20.0,560.0,28,185,77,0,0,5,1,9.0,887,0
2430,basic,10.0,280.0,28,137,49,0,1,5,0,0.0,861,1
2431,basic,10.0,190.0,19,20,74,0,1,3,0,0.0,617,0
2432,basic,10.0,290.0,29,5,34,1,3,5,0,0.0,874,0
2433,standard,20.0,560.0,28,140,74,0,1,6,0,0.0,885,1
2434,standard,20.0,400.0,20,156,57,0,1,6,0,0.0,634,0
2435,standard,20.0,300.0,15,63,105,0,1,6,0,0.0,534,0
2436,standard,20.0,280.0,14,4,88,0,1,6,0,0.0,478,0
2437,premium,40.0,720.0,18,166,50,0,1,6,1,3.0,568,0
2438,basic,10.0,60.0,6,63,39,0,0,5,0,0.0,190,0
2439,premium,40.0,280.0,7,20,58,0,1,4,0,0.0,241,1
2440,basic,10.0,350.0,35,123,41,0,1,6,0,0.0,1064,1
2441,standard,20.0,320.0,16,132,53,0,0,6,0,0.0,509,0
2442,standard,20.0,680.0,34,187,34,0,0,2,0,0.0,1028,0
2443,standard,20.0,220.0,11,187,87,0,0,6,0,0.0,387,0
2444,standard,20.0,440.0,22,85,85,0,1,7,0,0.0,718,0
2445,basic,10.0,50.0,5,16,63,1,1,5,0,0.0,185,0
2446,basic,10.0,200.0,20,95,62,0,1,5,0,0.0,635,1
2447,standard,20.0,20.0,1,35,40,0,0,1,0,0.0,46,0
2448,standard,20.0,640.0,32,169,57,0,0,10,1,3.0,988,0
2449,premium,40.0,1000.0,25,141,32,0,2,6,0,0.0,753,1
2450,standard,20.0,140.0,7,134,72,0,2,5,0,0.0,254,0
2451,premium,40.0,720.0,18,162,107,0,1,6,0,0.0,622,0
2452,basic,10.0,270.0,27,186,34,0,3,6,0,0.0,817,1
2453,basic,10.0,30.0,3,181,67,0,1,5,1,0.0,127,0
2454,basic,10.0,10.0,1,178,7,1,1,1,0,0.0,14,1
2455,basic,10.0,220.0,22,126,50,0,0,2,0,0.0,686,0
2456,basic,10.0,100.0,10,122,104,0,2,5,0,0.0,381,0
2457,basic,10.0,160.0,16,176,32,0,3,8,1,7.0,483,1
2458,basic,10.0,320.0,32,169,84,1,2,8,0,0.0,1021,1
2459,premium,40.0,720.0,18,113,71,0,1,6,0,0.0,583,0
2460,standard,20.0,40.0,2,69,65,0,3,10,0,0.0,102,0
2461,basic,10.0,210.0,21,131,33,0,2,8,0,0.0,633,0
2462,premium,40.0,800.0,20,0,23,1,2,4,0,0.0,601,0
2463,basic,10.0,10.0,1,94,26,0,2,2,0,0.0,34,0
2464,basic,10.0,60.0,6,102,63,0,3,12,0,0.0,216,1
2465,standard,20.0,180.0,9,26,57,0,0,4,0,0.0,298,0
2466,premium,40.0,400.0,10,196,35,0,2,3,0,0.0,305,1
2467,basic,10.0,190.0,19,29,118,0,0,5,0,0.0,658,1
2468,basic,10.0,260.0,26,57,29,2,3,9,0,0.0,780,0
2469,standard,20.0,20.0,1,0,31,0,3,4,0,0.0,32,0
2470,basic,10.0,180.0,18,104,41,0,0,3,0,0.0,555,0
2471,basic,10.0,280.0,28,111,94,0,3,6,1,5.0,906,1
2472,basic,10.0,320.0,32,167,108,0,0,8,0,0.0,1041,1
2473,basic,10.0,340.0,34,118,69,0,2,6,0,0.0,1064,1
2474,standard,20.0,680.0,34,168,61,0,0,4,0,0.0,1052,0
2475,standard,20.0,340.0,17,130,110,0,1,3,0,0.0,594,1
2476,basic,10.0,240.0,24,172,33,0,0,5,0,0.0,726,0
2477,premium,40.0,1280.0,32,71,99,0,0,2,0,0.0,1034,1
2478,standard,20.0,60.0,3,161,29,0,3,9,0,0.0,91,0
2479,standard,20.0,20.0,1,189,31,0,1,1,0,0.0,32,1
2480,premium,40.0,320.0,8,117,74,0,1,9,0,0.0,291,0
2481,basic,10.0,50.0,5,137,50,0,0,7,0,0.0,178,0
2482,basic,10.0,80.0,8,6,45,0,1,4,0,0.0,258,0
2483,standard,20.0,20.0,1,174,55,0,0,1,0,0.0,56,1
2484,basic,10.0,210.0,21,23,27,0,2,5,0,0.0,634,0
2485,basic,10.0,90.0,9,3,77,0,0,6,0,0.0,320,0
2486,premium,40.0,40.0,1,117,39,0,1,3,0,0.0,47,0
2487,basic,10.0,110.0,11,174,102,0,1,5,0,0.0,406,1
2488,premium,40.0,600.0,15,60,49,0,2,5,0,0.0,475,0
2489,basic,10.0,340.0,34,136,79,0,0,4,0,0.0,1069,1
2490,basic,10.0,140.0,14,105,34,0,3,6,0,0.0,433,0
2491,basic,10.0,170.0,17,172,103,0,1,4,0,0.0,586,0
2492,standard,20.0,60.0,3,110,53,0,2,4,0,0.0,116,0
2493,basic,10.0,270.0,27,18,100,0,0,7,0,0.0,888,0
2494,standard,20.0,540.0,27,129,54,0,0,7,0,0.0,839,1
2495,basic,10.0,350.0,35,138,47,0,5,12,0,0.0,1069,0
2496,basic,10.0,270.0,27,185,68,0,3,9,0,0.0,853,0
2497,basic,10.0,330.0,33,199,80,0,2,5,0,0.0,1040,0
2498,standard,20.0,280.0,14,173,100,0,1,4,0,0.0,496,0
2499,standard,20.0,20.0,1,142,87,0,1,3,0,0.0,87,0
2500,standard,20.0,320.0,16,11,41,0,0,6,0,0.0,500,0
2501,standard,20.0,500.0,25,159,74,0,1,6,0,0.0,801,1
2502,basic,10.0,130.0,13,82,38,0,1,7,0,0.0,402,0
2503,standard,20.0,200.0,10,13,25,0,0,4,0,0.0,302,0
2504,basic,10.0,320.0,32,105,54,0,2,8,0,0.0,984,1
2505,standard,20.0,40.0,2,72,114,0,1,2,1,1.0,144,0
2506,basic,10.0,260.0,26,185,31,0,0,2,0,0.0,788,0
2507,premium,40.0,1160.0,29,3,96,0,1,2,1,9.0,937,0
2508,standard,20.0,520.0,26,74,63,0,3,4,0,0.0,813,0
2509,basic,10.0,200.0,20,135,52,0,3,7,0,0.0,630,0
2510,standard,20.0,340.0,17,27,78,0,0,5,0,0.0,561,0
2511,basic,10.0,240.0,24,160,27,0,1,3,0,0.0,725,0
2512,premium,40.0,520.0,13,73,85,1,4,12,0,0.0,451,0
2513,premium,40.0,80.0,2,169,82,0,1,5,1,2.0,120,0
2514,standard,20.0,400.0,20,50,44,0,0,2,0,0.0,623,0
2515,basic,10.0,10.0,1,47,75,0,1,5,0,0.0,79,0
2516,standard,20.0,40.0,2,110,93,0,1,7,0,0.0,124,0
2517,standard,20.0,320.0,16,29,82,1,1,5,0,0.0,540,0
2518,standard,20.0,420.0,21,101,36,0,0,6,0,0.0,645,0
2519,standard,20.0,420.0,21,44,81,0,0,4,0,0.0,688,0
2520,standard,20.0,320.0,16,164,49,0,0,9,0,0.0,508,1
2521,premium,40.0,960.0,24,49,67,0,0,1,0,0.0,763,0
2522,standard,20.0,640.0,32,59,23,1,2,5,0,0.0,962,0
2523,basic,10.0,180.0,18,62,107,0,0,4,0,0.0,624,0
2524,standard,20.0,320.0,16,145,92,0,3,6,0,0.0,547,1
2525,basic,10.0,230.0,23,113,72,0,2,8,0,0.0,732,1
2526,premium,40.0,40.0,1,167,44,0,0,2,0,0.0,53,0
2527,standard,20.0,160.0,8,188,31,0,1,6,1,9.0,242,0
2528,basic,10.0,20.0,2,51,81,0,0,4,1,8.0,118,0
2529,standard,20.0,520.0,26,123,55,0,1,5,1,6.0,814,1
2530,basic,10.0,360.0,36,106,24,0,0,4,0,0.0,1082,0
2531,basic,10.0,180.0,18,14,54,0,1,5,1,0.0,569,1
2532,premium,40.0,40.0,1,77,15,1,4,4,0,0.0,19,0
2533,basic,10.0,220.0,22,169,53,0,3,5,1,2.0,692,0
2534,premium,40.0,640.0,16,134,27,0,3,7,1,5.0,485,1
2535,basic,10.0,50.0,5,166,117,0,1,6,0,0.0,239,1
2536,basic,10.0,50.0,5,103,80,0,0,6,0,0.0,201,1
2537,standard,20.0,680.0,34,162,80,0,0,6,0,0.0,1074,1
2538,premium,40.0,1040.0,26,195,90,1,4,10,0,0.0,842,1
2539,basic,10.0,10.0,1,167,40,0,1,2,0,0.0,46,0
2540,standard,20.0,680.0,34,187,31,1,2,8,1,8.0,1024,0
2541,basic,10.0,80.0,8,105,64,0,2,5,0,0.0,277,0
2542,basic,10.0,40.0,4,70,27,0,0,4,0,0.0,122,0
2543,standard,20.0,120.0,6,110,40,0,1,4,0,0.0,197,0
2544,basic,10.0,160.0,16,67,101,0,0,2,0,0.0,560,0
2545,basic,10.0,200.0,20,136,28,0,0,4,0,0.0,604,1
2546,premium,40.0,1000.0,25,77,82,0,0,1,0,0.0,808,0
2547,premium,40.0,240.0,6,182,48,0,0,3,0,0.0,205,1
2548,basic,10.0,240.0,24,149,117,0,0,3,0,0.0,809,0
2549,basic,10.0,320.0,32,0,89,0,1,5,1,2.0,1028,0
2550,basic,10.0,220.0,22,134,46,0,0,2,0,0.0,677,1
2551,standard,20.0,20.0,1,138,78,0,1,3,0,0.0,80,0
2552,basic,10.0,280.0,28,111,42,0,4,11,1,7.0,854,0
2553,standard,20.0,720.0,36,29,29,0,5,7,0,0.0,1086,0
2554,premium,40.0,1040.0,26,39,69,0,1,5,1,4.0,824,0
2555,basic,10.0,300.0,30,145,49,0,1,6,1,8.0,919,0
2556,premium,40.0,520.0,13,45,73,0,0,4,1,0.0,433,0
2557,standard,20.0,260.0,13,24,106,0,1,8,2,1.5,470,0
2558,standard,20.0,40.0,2,106,45,0,0,6,0,0.0,84,0
2559,basic,10.0,210.0,21,156,54,1,3,9,0,0.0,661,1
2560,standard,20.0,240.0,12,136,54,0,0,7,1,8.0,389,0
2561,standard,20.0,600.0,30,49,28,1,5,9,0,0.0,902,0
2562,basic,10.0,150.0,15,194,85,0,1,5,0,0.0,510,0
2563,standard,20.0,460.0,23,36,97,0,0,2,0,0.0,759,0
2564,basic,10.0,290.0,29,50,78,0,1,3,0,0.0,919,0
2565,standard,20.0,40.0,2,166,23,2,4,5,1,3.0,60,1
2566,basic,10.0,360.0,36,36,38,0,2,4,0,0.0,1089,0
2567,standard,20.0,200.0,10,160,36,0,2,7,0,0.0,311,1
2568,standard,20.0,100.0,5,174,34,0,0,2,0,0.0,159,1
2569,basic,10.0,110.0,11,9,75,0,1,1,0,0.0,375,0
2570,basic,10.0,50.0,5,174,27,0,3,5,0,0.0,156,0
2571,basic,10.0,320.0,32,74,111,0,0,2,0,0.0,1042,0
2572,premium,40.0,160.0,4,97,48,0,2,5,0,0.0,140,1
2573,standard,20.0,280.0,14,116,102,0,0,3,0,0.0,494,0
2574,premium,40.0,1160.0,29,167,59,0,0,4,1,3.0,904,0
2575,basic,10.0,10.0,1,184,69,0,2,4,0,0.0,73,0
2576,basic,10.0,330.0,33,182,106,0,3,8,1,1.0,1067,0
2577,premium,40.0,360.0,9,25,22,1,1,8,0,0.0,271,0
2578,basic,10.0,180.0,18,163,58,0,1,8,0,0.0,572,1
2579,basic,10.0,340.0,34,121,66,0,0,1,0,0.0,1065,0
2580,standard,20.0,400.0,20,109,26,0,4,7,0,0.0,600,0
2581,basic,10.0,70.0,7,48,43,0,1,5,0,0.0,232,0
2582,standard,20.0,320.0,16,93,77,0,1,3,0,0.0,535,0
2583,premium,40.0,840.0,21,59,34,0,0,4,1,5.0,643,0
2584,basic,10.0,90.0,9,176,61,0,2,10,1,4.0,310,0
2585,basic,10.0,340.0,34,80,90,0,1,5,1,9.0,1085,0
2586,standard,20.0,60.0,3,130,88,0,3,10,0,0.0,150,1
2587,standard,20.0,420.0,21,144,44,0,1,5,0,0.0,647,1
2588,basic,10.0,170.0,17,156,72,0,0,3,0,0.0,556,0
2589,basic,10.0,310.0,31,152,100,0,1,4,0,0.0,1007,1
2590,basic,10.0,80.0,8,61,30,0,0,7,0,0.0,246,0
2591,premium,40.0,920.0,23,60,107,0,1,6,0,0.0,776,0
2592,premium,40.0,1360.0,34,80,95,0,1,6,0,0.0,1089,1
2593,basic,10.0,80.0,8,59,94,0,1,5,0,0.0,310,1
2594,basic,10.0,270.0,27,93,76,0,1,6,0,0.0,863,0
2595,basic,10.0,310.0,31,28,110,0,1,3,0,0.0,1016,0
2596,basic,10.0,250.0,25,198,103,0,0,2,0,0.0,825,1
2597,basic,10.0,130.0,13,85,60,0,1,4,0,0.0,420,1
2598,standard,20.0,400.0,20,57,94,0,2,3,0,0.0,669,1
2599,basic,10.0,350.0,35,186,42,0,1,6,0,0.0,1064,1
2600,premium,40.0,200.0,5,112,32,0,5,10,0,0.0,152,0
2601,standard,20.0,260.0,13,128,78,0,0,1,1,6.0,439,0
2602,basic,10.0,300.0,30,178,35,0,1,8,0,0.0,905,0
2603,basic,10.0,30.0,3,179,72,0,1,9,0,0.0,140,0
2604,standard,20.0,80.0,4,185,91,0,1,2,0,0.0,181,0
2605,standard,20.0,620.0,31,83,49,0,0,2,0,0.0,957,0
2606,basic,10.0,290.0,29,135,78,0,1,5,0,0.0,922,0
2607,standard,20.0,560.0,28,40,51,0,1,1,0,0.0,862,0
2608,standard,20.0,600.0,30,134,48,0,0,3,0,0.0,924,1
2609,standard,20.0,80.0,4,101,70,0,0,7,0,0.0,165,0
2610,premium,40.0,880.0,22,88,62,0,3,10,0,0.0,699,0
2611,basic,10.0,330.0,33,117,81,0,0,5,0,0.0,1048,1
2612,basic,10.0,170.0,17,104,93,0,2,5,0,0.0,574,0
2613,basic,10.0,280.0,28,100,96,0,2,7,0,0.0,908,0
2614,basic,10.0,40.0,4,146,60,1,5,11,0,0.0,155,1
2615,premium,40.0,320.0,8,93,114,0,0,2,1,7.0,327,0
2616,basic,10.0,120.0,12,153,111,0,0,2,0,0.0,449,0
2617,basic,10.0,140.0,14,175,80,0,0,2,0,0.0,472,0
2618,standard,20.0,500.0,25,174,58,0,0,4,0,0.0,778,0
2619,basic,10.0,150.0,15,151,52,0,1,4,0,0.0,477,1
2620,basic,10.0,280.0,28,1,111,0,0,4,0,0.0,929,0
2621,standard,20.0,660.0,33,181,72,0,0,4,0,0.0,1040,1
2622,standard,20.0,260.0,13,50,110,0,0,1,0,0.0,470,1
2623,standard,20.0,20.0,1,53,52,0,0,1,0,0.0,56,0
2624,basic,10.0,80.0,8,65,40,0,1,7,1,1.0,253,0
2625,standard,20.0,120.0,6,103,56,0,1,4,0,0.0,207,0
2626,basic,10.0,190.0,19,93,64,0,0,5,0,0.0,612,0
2627,standard,20.0,540.0,27,137,59,0,2,8,0,0.0,841,1
2628,basic,10.0,270.0,27,113,65,0,1,6,0,0.0,848,0
2629,basic,10.0,290.0,29,193,89,0,0,3,0,0.0,937,0
2630,basic,10.0,230.0,23,123,99,0,0,3,1,0.0,764,0
2631,basic,10.0,180.0,18,159,37,0,1,6,0,0.0,554,0
2632,basic,10.0,200.0,20,23,26,0,3,4,0,0.0,602,0
2633,premium,40.0,400.0,10,157,31,0,2,6,0,0.0,301,1
2634,standard,20.0,60.0,3,34,71,0,0,1,1,2.0,139,0
2635,basic,10.0,290.0,29,152,70,0,1,6,0,0.0,917,0
2636,standard,20.0,20.0,1,128,96,0,0,1,0,0.0,99,0
2637,standard,20.0,160.0,8,151,83,0,1,5,0,0.0,296,1
2638,basic,10.0,310.0,31,133,74,0,0,8,0,0.0,980,0
2639,standard,20.0,600.0,30,135,48,0,0,2,1,4.0,922,1
2640,basic,10.0,330.0,33,21,53,0,0,4,0,0.0,1017,0
2641,basic,10.0,90.0,9,34,40,0,1,5,0,0.0,286,0
2642,premium,40.0,1000.0,25,57,62,1,2,8,0,0.0,783,0
2643,standard,20.0,600.0,30,173,23,0,2,8,0,0.0,902,1
2644,basic,10.0,350.0,35,196,67,0,2,4,0,0.0,1094,1
2645,standard,20.0,320.0,16,128,40,0,1,3,0,0.0,494,0
2646,standard,20.0,340.0,17,175,40,0,3,6,0,0.0,521,0
2647,basic,10.0,280.0,28,101,64,0,2,8,1,2.0,882,0
2648,basic,10.0,10.0,1,179,46,0,0,3,1,4.0,47,1
2649,basic,10.0,340.0,34,86,49,0,0,3,1,2.0,1044,0
2650,basic,10.0,70.0,7,59,73,0,0,4,0,0.0,257,0
2651,basic,10.0,230.0,23,121,77,0,0,2,0,0.0,745,1
2652,premium,40.0,960.0,24,84,61,0,2,8,0,0.0,754,0
2653,premium,40.0,1360.0,34,147,63,0,3,6,0,0.0,1058,0
2654,basic,10.0,330.0,33,109,105,0,1,5,0,0.0,1074,0
2655,basic,10.0,140.0,14,66,44,0,0,3,0,0.0,438,0
2656,basic,10.0,100.0,10,182,110,0,0,4,0,0.0,386,1
2657,basic,10.0,60.0,6,119,55,0,1,3,0,0.0,214,0
2658,standard,20.0,140.0,7,52,106,0,2,5,1,8.0,288,0
2659,premium,40.0,40.0,1,63,-2,1,1,1,0,0.0,5,0
2660,basic,10.0,20.0,2,44,113,0,1,5,0,0.0,148,0
2661,standard,20.0,120.0,6,88,81,0,1,8,1,0.0,231,0
2662,basic,10.0,40.0,4,157,57,0,1,5,1,1.0,153,1
2663,basic,10.0,150.0,15,176,53,0,0,4,0,0.0,478,1
2664,premium,40.0,320.0,8,69,73,0,0,2,0,0.0,292,0
2665,premium,40.0,40.0,1,108,17,1,1,1,0,0.0,24,0
2666,basic,10.0,150.0,15,29,71,0,1,7,1,2.0,491,0
2667,basic,10.0,250.0,25,134,65,0,1,6,0,0.0,791,0
2668,standard,20.0,400.0,20,60,107,0,0,5,0,0.0,678,0
2669,basic,10.0,70.0,7,87,71,0,2,8,0,0.0,254,0
2670,standard,20.0,480.0,24,2,43,0,0,9,1,0.0,735,0
2671,basic,10.0,280.0,28,118,89,0,2,6,1,5.0,900,1
2672,basic,10.0,60.0,6,180,81,0,1,3,0,0.0,231,0
2673,basic,10.0,70.0,7,25,81,0,0,4,0,0.0,268,0
2674,basic,10.0,120.0,12,88,99,0,0,3,0,0.0,438,0
2675,standard,20.0,560.0,28,80,57,0,0,4,0,0.0,869,0
2676,premium,40.0,120.0,3,172,24,0,1,3,0,0.0,91,0
2677,basic,10.0,10.0,1,95,84,0,0,2,0,0.0,87,0
2678,basic,10.0,80.0,8,165,45,0,1,3,0,0.0,258,0
2679,basic,10.0,190.0,19,172,28,0,2,4,0,0.0,573,1
2680,standard,20.0,500.0,25,58,113,0,1,1,0,0.0,838,0
2681,basic,10.0,30.0,3,112,104,0,1,4,0,0.0,164,0
2682,basic,10.0,300.0,30,102,89,0,2,9,0,0.0,965,0
2683,basic,10.0,10.0,1,180,5,1,1,1,0,0.0,11,0
2684,basic,10.0,340.0,34,22,96,0,2,9,0,0.0,1086,0
2685,basic,10.0,80.0,8,118,29,0,1,10,0,0.0,246,0
2686,premium,40.0,1280.0,32,111,73,0,0,6,0,0.0,1011,0
2687,basic,10.0,160.0,16,39,51,0,1,4,1,9.0,509,0
2688,premium,40.0,880.0,22,82,61,0,4,7,0,0.0,698,0
2689,standard,20.0,680.0,34,115,84,0,3,7,1,8.0,1081,1
2690,basic,10.0,10.0,1,173,74,0,0,1,1,5.0,83,1
2691,standard,20.0,560.0,28,18,60,1,3,8,0,0.0,870,0
2692,basic,10.0,220.0,22,173,110,0,0,3,0,0.0,740,1
2693,basic,10.0,80.0,8,173,33,1,5,8,0,0.0,244,1
2694,basic,10.0,350.0,35,172,41,0,5,7,0,0.0,1062,1
2695,standard,20.0,300.0,15,16,91,0,1,4,0,0.0,519,0
2696,basic,10.0,30.0,3,86,104,0,0,2,0,0.0,168,1
2697,standard,20.0,360.0,18,117,72,0,0,5,0,0.0,584,0
2698,basic,10.0,200.0,20,124,30,0,2,7,0,0.0,600,1
2699,standard,20.0,20.0,1,150,43,0,0,1,0,0.0,52,0
2700,premium,40.0,640.0,16,25,56,0,3,6,0,0.0,512,0
2701,standard,20.0,240.0,12,97,24,0,3,7,0,0.0,362,0
2702,basic,10.0,120.0,12,167,60,0,1,6,0,0.0,396,0
2703,basic,10.0,300.0,30,173,83,0,0,6,0,0.0,956,1
2704,standard,20.0,600.0,30,10,111,0,0,3,0,0.0,986,0
2705,basic,10.0,130.0,13,182,67,0,1,3,0,0.0,436,1
2706,standard,20.0,300.0,15,69,102,0,1,3,0,0.0,526,0
2707,standard,20.0,500.0,25,30,106,0,1,2,0,0.0,830,0
2708,standard,20.0,500.0,25,189,52,0,0,4,0,0.0,779,0
2709,standard,20.0,280.0,14,18,93,0,4,12,0,0.0,487,0
2710,basic,10.0,270.0,27,166,40,0,4,7,0,0.0,827,0
2711,basic,10.0,90.0,9,169,106,0,1,3,0,0.0,347,0
2712,standard,20.0,680.0,34,178,72,0,0,5,1,6.0,1066,0
2713,standard,20.0,280.0,14,48,94,1,2,7,0,0.0,484,0
2714,basic,10.0,160.0,16,36,107,0,1,6,0,0.0,566,0
2715,premium,40.0,1040.0,26,42,76,0,0,5,0,0.0,829,1
2716,standard,20.0,680.0,34,2,55,0,1,8,1,2.0,1046,0
2717,premium,40.0,880.0,22,113,94,0,0,4,0,0.0,732,0
2718,standard,20.0,620.0,31,32,94,0,2,4,0,0.0,1000,0
2719,premium,40.0,600.0,15,4,28,1,3,8,0,0.0,453,0
2720,standard,20.0,280.0,14,130,43,0,2,6,0,0.0,442,0
